scene_a,scene_b,same_family,same_expected,same_majority,mid_raw,final_raw,final_minus_mid,mid_centered,final_centered
scene_fc_clear_v01,scene_rotate_v05,False,False,False,0.9909681317,0.9873154061,-0.0036527256,-0.5406279643,0.0741765968
scene_fc_clear_v01,scene_lift_and_relocate_v01,False,False,False,0.9834939112,0.9712487637,-0.0122451476,-0.5673510307,0.0644770027
scene_fc_clear_v01,scene_lift_and_relocate_v02,False,False,False,0.9916536707,0.9737290043,-0.0179246664,-0.5848375543,-0.6915807501
scene_fc_clear_v01,scene_lift_and_relocate_v03,False,False,False,0.9877070814,0.9787445577,-0.0089625237,-0.5609149066,-0.4162460773
scene_fc_clear_v01,scene_lift_and_relocate_v04,False,False,False,0.9953044643,0.9730685995,-0.0222358648,0.0945559150,-0.4920209026
scene_fc_clear_v01,scene_lift_and_relocate_v05,False,False,False,0.9926399160,0.9774228189,-0.0152170971,-0.2926002699,-0.6415220761
scene_fc_clear_v02,scene_fc_clear_v03,True,True,True,0.9963524800,0.9909381873,-0.0054142926,0.6027817215,0.8208076598
scene_fc_clear_v02,scene_fc_clear_v04,True,True,True,0.9962312012,0.9967337944,0.0005025932,0.3928848489,0.8097528766
scene_fc_clear_v02,scene_fc_clear_v05,True,True,True,0.9933747450,0.9947665401,0.0013917951,0.1604345535,0.6471704061
scene_fc_clear_v02,scene_fc_blocked_v01,False,False,True,0.9934263983,0.9839516159,-0.0094747824,-0.3256407922,-0.3292281269
scene_fc_clear_v02,scene_fc_blocked_v02,False,False,True,0.9962527693,0.9854400432,-0.0108127261,0.2941785318,-0.0948461244
scene_fc_clear_v02,scene_fc_blocked_v03,False,False,True,0.9975773592,0.9852921891,-0.0122851700,0.4611750242,-0.1688328256
scene_fc_clear_v02,scene_fc_blocked_v04,False,False,False,0.9931619395,0.9933961622,0.0002342227,0.4303166385,0.5641421388
scene_fc_clear_v02,scene_fc_blocked_v05,False,False,False,0.9970156339,0.9746054828,-0.0224101512,0.4337869139,-0.4818398817
scene_fc_clear_v02,scene_translate_v01,False,False,False,0.9959397278,0.9587055112,-0.0372342165,0.4609348989,-0.6679319833
scene_fc_clear_v02,scene_translate_v02,False,False,False,0.9945020911,0.9565613801,-0.0379407110,-0.2002701025,-0.8390424489
scene_fc_clear_v02,scene_translate_v03,False,False,False,0.9940786278,0.9802433649,-0.0138352629,-0.3448948570,-0.4724252175
scene_fc_clear_v02,scene_translate_v04,False,False,False,0.9972647420,0.9799732843,-0.0172914578,0.4404374648,-0.6287937181
scene_fc_clear_v02,scene_translate_v05,False,False,False,0.9971616193,0.9755995722,-0.0215620471,0.5069703161,-0.4814638191
scene_fc_clear_v02,scene_rotate_v01,False,False,False,0.9922961253,0.9878408185,-0.0044553068,-0.4636103761,-0.0345968619
scene_fc_clear_v02,scene_rotate_v02,False,False,False,0.9889536674,0.9918666555,0.0029129881,-0.5927799875,0.5063733383
scene_fc_clear_v02,scene_rotate_v03,False,False,False,0.9878444486,0.9905179345,0.0026734859,-0.5502730063,0.4820613356
scene_fc_clear_v02,scene_rotate_v04,False,False,False,0.9940718000,0.9919717180,-0.0021000819,-0.4383105108,0.3686147837
scene_fc_clear_v02,scene_rotate_v05,False,False,False,0.9928734969,0.9904292372,-0.0024442598,-0.4617567303,0.3009475113
scene_fc_clear_v02,scene_lift_and_relocate_v01,False,False,False,0.9850459271,0.9707016658,-0.0143442613,-0.5958228295,0.0349115250
scene_fc_clear_v02,scene_lift_and_relocate_v02,False,False,False,0.9937173895,0.9722815111,-0.0214358784,-0.4537556070,-0.8270871410
scene_fc_clear_v02,scene_lift_and_relocate_v03,False,False,False,0.9893682722,0.9793748383,-0.0099934340,-0.5267300365,-0.4066000356
scene_fc_clear_v02,scene_lift_and_relocate_v04,False,False,False,0.9962182505,0.9695042217,-0.0267140289,0.1004150197,-0.7239421687
scene_fc_clear_v02,scene_lift_and_relocate_v05,False,False,False,0.9941145406,0.9796014200,-0.0145131206,-0.2007075342,-0.5145374282
scene_fc_clear_v03,scene_fc_clear_v04,True,True,True,0.9967433574,0.9873993284,-0.0093440289,0.7209385439,0.7084040690
scene_fc_clear_v03,scene_fc_clear_v05,True,True,True,0.9930157874,0.9802090583,-0.0128067292,0.4594725707,0.4250380188
scene_fc_clear_v03,scene_fc_blocked_v01,False,False,True,0.9886984833,0.9627120460,-0.0259864374,-0.2918931398,-0.5303122740
scene_fc_clear_v03,scene_fc_blocked_v02,False,False,True,0.9947029129,0.9650485641,-0.0296543488,0.4871720099,-0.3082243888
scene_fc_clear_v03,scene_fc_blocked_v03,False,False,True,0.9957907939,0.9662037100,-0.0295870840,0.5420343080,-0.3074784369
scene_fc_clear_v03,scene_fc_blocked_v04,False,False,False,0.9960028927,0.9826919714,-0.0133109214,0.7641046989,0.5758691846
scene_fc_clear_v03,scene_fc_blocked_v05,False,False,False,0.9953043437,0.9514864354,-0.0438179082,0.5095835198,-0.5649341920
scene_fc_clear_v03,scene_translate_v01,False,False,False,0.9959204807,0.9354988300,-0.0604216507,0.6310379275,-0.5927887788
scene_fc_clear_v03,scene_translate_v02,False,False,False,0.9900838841,0.9309687935,-0.0591150906,-0.2662066384,-0.7611338697
scene_fc_clear_v03,scene_translate_v03,False,False,False,0.9874984691,0.9586425979,-0.0288558712,-0.6388013153,-0.5640691139
scene_fc_clear_v03,scene_translate_v04,False,False,False,0.9945732410,0.9578612149,-0.0367120261,0.3841315739,-0.7319743378
scene_fc_clear_v03,scene_translate_v05,False,False,False,0.9959302692,0.9519419437,-0.0439883256,0.5780493149,-0.5969091571
scene_fc_clear_v03,scene_rotate_v01,False,False,False,0.9865030919,0.9686328139,-0.0178702780,-0.5576207881,-0.2532324355
scene_fc_clear_v03,scene_rotate_v02,False,False,False,0.9808648628,0.9823543699,0.0014895071,-0.7937718215,0.5495764353
scene_fc_clear_v03,scene_rotate_v03,False,False,False,0.9790017160,0.9840338740,0.0050321580,-0.8146303034,0.6107149302
scene_fc_clear_v03,scene_rotate_v04,False,False,False,0.9881604021,0.9765478361,-0.0116125660,-0.6335283010,0.2205256026
scene_fc_clear_v03,scene_rotate_v05,False,False,False,0.9867997795,0.9765549423,-0.0102448372,-0.6113941204,0.2691451414
scene_fc_clear_v03,scene_lift_and_relocate_v01,False,False,False,0.9767798714,0.9644728920,-0.0123069795,-0.7274232875,0.2612106312
scene_fc_clear_v03,scene_lift_and_relocate_v02,False,False,False,0.9875937223,0.9500098693,-0.0375838531,-0.6538252044,-0.7655408545
scene_fc_clear_v03,scene_lift_and_relocate_v03,False,False,False,0.9809828289,0.9621829776,-0.0187998513,-0.7891619431,-0.2891778666
scene_fc_clear_v03,scene_lift_and_relocate_v04,False,False,False,0.9937277824,0.9485512947,-0.0451764878,0.1996150122,-0.6273092467
scene_fc_clear_v03,scene_lift_and_relocate_v05,False,False,False,0.9879664919,0.9588764955,-0.0290899964,-0.4746327500,-0.5321997053
scene_fc_clear_v04,scene_fc_clear_v05,True,True,True,0.9939886158,0.9952993560,0.0013107402,0.4517000579,0.6247168648
scene_fc_clear_v04,scene_fc_blocked_v01,False,False,True,0.9927986462,0.9873976952,-0.0054009511,-0.0536732772,-0.1568484640
scene_fc_clear_v04,scene_fc_blocked_v02,False,False,True,0.9960774147,0.9904668159,-0.0056105987,0.5034052319,0.2106407906
scene_fc_clear_v04,scene_fc_blocked_v03,False,False,True,0.9962020005,0.9895055193,-0.0066964812,0.4108877545,0.0796481536
scene_fc_clear_v04,scene_fc_blocked_v04,False,False,False,0.9940201110,0.9928920154,-0.0011280956,0.6150320025,0.4502508360
scene_fc_clear_v04,scene_fc_blocked_v05,False,False,False,0.9961433423,0.9821294053,-0.0140139370,0.4595006505,-0.1384518428
scene_fc_clear_v04,scene_translate_v01,False,False,False,0.9953585965,0.9634922098,-0.0318663867,0.4908817915,-0.5806022181
scene_fc_clear_v04,scene_translate_v02,False,False,False,0.9922765688,0.9619906391,-0.0302859298,-0.2820149248,-0.7326100329
scene_fc_clear_v04,scene_translate_v03,False,False,False,0.9908735376,0.9846189709,-0.0062545666,-0.5514960804,-0.2699120350
scene_fc_clear_v04,scene_translate_v04,False,False,False,0.9943635390,0.9826293715,-0.0117341675,0.1510800757,-0.5700014605
scene_fc_clear_v04,scene_translate_v05,False,False,False,0.9952968843,0.9820188880,-0.0132779963,0.3657049933,-0.1943144335
scene_fc_clear_v04,scene_rotate_v01,False,False,False,0.9889016618,0.9885843139,-0.0003173479,-0.6098517674,-0.1130943296
scene_fc_clear_v04,scene_rotate_v02,False,False,False,0.9858268666,0.9882821069,0.0024552403,-0.6464882908,0.2044570923
scene_fc_clear_v04,scene_rotate_v03,False,False,False,0.9835465561,0.9866276048,0.0030810488,-0.7437242839,0.1995263795
scene_fc_clear_v04,scene_rotate_v04,False,False,False,0.9914776150,0.9917364263,0.0002588114,-0.5399480165,0.1967768730
scene_fc_clear_v04,scene_rotate_v05,False,False,False,0.9894057510,0.9891005657,-0.0003051853,-0.6419556687,0.0749472863
scene_fc_clear_v04,scene_lift_and_relocate_v01,False,False,False,0.9816361882,0.9658424032,-0.0157937849,-0.6352775853,-0.2194303596
scene_fc_clear_v04,scene_lift_and_relocate_v02,False,False,False,0.9911494516,0.9765075666,-0.0146418849,-0.5377450494,-0.7035252298
scene_fc_clear_v04,scene_lift_and_relocate_v03,False,False,False,0.9860355438,0.9786344405,-0.0074011033,-0.6363107282,-0.6218737940
scene_fc_clear_v04,scene_lift_and_relocate_v04,False,False,False,0.9955982705,0.9750789270,-0.0205193435,0.2265048434,-0.5355623535
scene_fc_clear_v04,scene_lift_and_relocate_v05,False,False,False,0.9913701081,0.9804840034,-0.0108861048,-0.3716366930,-0.6185616545
scene_fc_clear_v05,scene_fc_blocked_v01,False,False,True,0.9917486223,0.9937346286,0.0019860063,0.0152380224,0.1045267950
scene_fc_clear_v05,scene_fc_blocked_v02,False,False,True,0.9961004768,0.9943250278,-0.0017754491,0.6122172511,0.2887772968
scene_fc_clear_v05,scene_fc_blocked_v03,False,False,True,0.9935123880,0.9946834614,0.0011710734,0.2048409059,0.2760233986
scene_fc_clear_v05,scene_fc_blocked_v04,False,False,False,0.9889646269,0.9950868967,0.0061222697,0.3158192833,0.4100560627
scene_fc_clear_v05,scene_fc_blocked_v05,False,False,False,0.9921230676,0.9877145875,-0.0044084800,0.1151009999,-0.0597804376
scene_fc_clear_v05,scene_translate_v01,False,False,False,0.9924090503,0.9714688739,-0.0209401764,0.2988237969,-0.5945391611
scene_fc_clear_v05,scene_translate_v02,False,False,False,0.9891680786,0.9726620086,-0.0165060700,-0.4442648355,-0.6241520853
scene_fc_clear_v05,scene_translate_v03,False,False,False,0.9895518430,0.9901313232,0.0005794802,-0.4542633982,-0.2265167621
scene_fc_clear_v05,scene_translate_v04,False,False,False,0.9924352573,0.9901839052,-0.0022513521,0.0834616718,-0.3520933404
scene_fc_clear_v05,scene_translate_v05,False,False,False,0.9929104015,0.9890158612,-0.0038945403,0.2247954319,0.0019154340
scene_fc_clear_v05,scene_rotate_v01,False,False,False,0.9894591194,0.9947561757,0.0052970563,-0.2998469737,0.1688053816
scene_fc_clear_v05,scene_rotate_v02,False,False,False,0.9862744385,0.9910754767,0.0048010382,-0.3935830712,0.1473048625
scene_fc_clear_v05,scene_rotate_v03,False,False,False,0.9839602242,0.9879219690,0.0039617447,-0.5068174049,0.0230280510
scene_fc_clear_v05,scene_rotate_v04,False,False,False,0.9895274536,0.9955900859,0.0060626322,-0.5286972725,0.2411985204
scene_fc_clear_v05,scene_rotate_v05,False,False,False,0.9891184346,0.9936462607,0.0045278261,-0.4120088914,0.1569325748
scene_fc_clear_v05,scene_lift_and_relocate_v01,False,False,False,0.9823159446,0.9695731988,-0.0127427458,-0.4009663148,-0.3805292249
scene_fc_clear_v05,scene_lift_and_relocate_v02,False,False,False,0.9887804361,0.9846515732,-0.0041288629,-0.5782988605,-0.6025877001
scene_fc_clear_v05,scene_lift_and_relocate_v03,False,False,False,0.9853224794,0.9860091319,0.0006866525,-0.4881124899,-0.5675117200
scene_fc_clear_v05,scene_lift_and_relocate_v04,False,False,False,0.9921400718,0.9829447758,-0.0091952960,-0.0754777142,-0.4404460602
scene_fc_clear_v05,scene_lift_and_relocate_v05,False,False,False,0.9911490846,0.9880387220,-0.0031103626,-0.1796743614,-0.4955221302
scene_fc_blocked_v01,scene_fc_blocked_v02,True,True,True,0.9945777352,0.9964902808,0.0019125456,0.0822246034,0.5511607912
scene_fc_blocked_v01,scene_fc_blocked_v03,True,True,True,0.9931503497,0.9975094069,0.0043590572,-0.3431382560,0.6515788682
scene_fc_blocked_v01,scene_fc_blocked_v04,True,True,False,0.9859000653,0.9880546457,0.0021545804,-0.2638357381,-0.4741597993
scene_fc_blocked_v01,scene_fc_blocked_v05,True,True,False,0.9922892040,0.9951605500,0.0028713459,-0.3222302483,0.6280472315
scene_fc_blocked_v01,scene_translate_v01,False,True,False,0.9903528451,0.9845185197,-0.0058343254,-0.2630442384,0.2530194554
scene_fc_blocked_v01,scene_translate_v02,False,True,False,0.9955592511,0.9864121501,-0.0091471011,0.1379759339,0.3060502477
scene_fc_blocked_v01,scene_translate_v03,False,True,False,0.9963591312,0.9943346571,-0.0020244741,0.2531245773,0.2654764449
scene_fc_blocked_v01,scene_translate_v04,False,True,False,0.9916004936,0.9962599767,0.0046594831,-0.5330165782,0.4651199640
scene_fc_blocked_v01,scene_translate_v05,False,True,False,0.9908533360,0.9943488214,0.0034954854,-0.4726660327,0.5103081965
scene_fc_blocked_v01,scene_rotate_v01,False,True,False,0.9953498436,0.9956394811,0.0002896374,0.1973013701,0.2762843024
scene_fc_blocked_v01,scene_rotate_v02,False,True,False,0.9938502667,0.9853172822,-0.0085329845,0.1896439410,-0.4783058219
scene_fc_blocked_v01,scene_rotate_v03,False,True,False,0.9934380917,0.9813995313,-0.0120385604,0.2156442670,-0.6024302348
scene_fc_blocked_v01,scene_rotate_v04,False,True,False,0.9967142690,0.9936135190,-0.0031007500,0.2815136371,-0.1710208774
scene_fc_blocked_v01,scene_rotate_v05,False,True,False,0.9955508919,0.9912233589,-0.0043275330,0.1725544347,-0.2128067928
scene_fc_blocked_v01,scene_lift_and_relocate_v01,False,True,False,0.9916728918,0.9662753136,-0.0253975782,0.2240105628,-0.6256942967
scene_fc_blocked_v01,scene_lift_and_relocate_v02,False,True,False,0.9960629942,0.9925673645,-0.0034956297,0.1804131434,0.2138268787
scene_fc_blocked_v01,scene_lift_and_relocate_v03,False,True,False,0.9942183325,0.9897564624,-0.0044618701,0.2295722908,-0.2022602473
scene_fc_blocked_v01,scene_lift_and_relocate_v04,False,True,False,0.9937088230,0.9910982250,-0.0026105980,-0.3039114293,0.2782914723
scene_fc_blocked_v01,scene_lift_and_relocate_v05,False,True,False,0.9938072667,0.9921540337,-0.0016532331,-0.1202981325,-0.0332788812
scene_fc_blocked_v02,scene_fc_blocked_v03,True,True,True,0.9950508191,0.9975052310,0.0024544119,0.1050114264,0.6937659226
scene_fc_blocked_v02,scene_fc_blocked_v04,True,True,False,0.9921544004,0.9885457017,-0.0036086986,0.4278560066,-0.2586332564
scene_fc_blocked_v02,scene_fc_blocked_v05,True,True,False,0.9949419964,0.9960729293,0.0011309329,0.1970068881,0.7136179239
scene_fc_blocked_v02,scene_translate_v01,False,True,False,0.9957289746,0.9803762707,-0.0153527039,0.4915211898,0.0328399394
scene_fc_blocked_v02,scene_translate_v02,False,True,False,0.9927990999,0.9821933126,-0.0106057872,-0.3541849092,0.0674890619
scene_fc_blocked_v02,scene_translate_v03,False,True,False,0.9923741276,0.9946588196,0.0022846920,-0.4903307320,0.3831267642
scene_fc_blocked_v02,scene_translate_v04,False,True,False,0.9943281612,0.9937184187,-0.0006097425,0.0232102188,0.2130910447
scene_fc_blocked_v02,scene_translate_v05,False,True,False,0.9943124599,0.9960400096,0.0017275498,0.1429488997,0.6850230484
scene_fc_blocked_v02,scene_rotate_v01,False,True,False,0.9916718448,0.9932594257,0.0015875809,-0.3910708205,0.0378715440
scene_fc_blocked_v02,scene_rotate_v02,False,True,False,0.9885975049,0.9821909103,-0.0064065946,-0.4876150952,-0.6125063432
scene_fc_blocked_v02,scene_rotate_v03,False,True,False,0.9870903751,0.9791902484,-0.0079001267,-0.5335795677,-0.6256159093
scene_fc_blocked_v02,scene_rotate_v04,False,True,False,0.9929647506,0.9922234945,-0.0007412561,-0.4691280283,-0.2185347973
scene_fc_blocked_v02,scene_rotate_v05,False,True,False,0.9921223418,0.9882286359,-0.0038937058,-0.4144644415,-0.4288332339
scene_fc_blocked_v02,scene_lift_and_relocate_v01,False,True,False,0.9855093641,0.9615163453,-0.0239930187,-0.4191215517,-0.7382385256
scene_fc_blocked_v02,scene_lift_and_relocate_v02,False,True,False,0.9921311779,0.9907898622,-0.0013413157,-0.5625710395,0.1115774576
scene_fc_blocked_v02,scene_lift_and_relocate_v03,False,True,False,0.9884373935,0.9852794769,-0.0031579166,-0.5150470279,-0.5316748455
scene_fc_blocked_v02,scene_lift_and_relocate_v04,False,True,False,0.9947371059,0.9902613320,-0.0044757739,-0.0502625289,0.2564927732
scene_fc_blocked_v02,scene_lift_and_relocate_v05,False,True,False,0.9935537900,0.9893182064,-0.0042355836,-0.1846290908,-0.2369078311
scene_fc_blocked_v03,scene_fc_blocked_v04,True,True,False,0.9932343158,0.9889369000,-0.0042974158,0.4529033061,-0.3079013102
scene_fc_blocked_v03,scene_fc_blocked_v05,True,True,False,0.9967287494,0.9951772639,-0.0015514855,0.3954194449,0.6317583341
scene_fc_blocked_v03,scene_translate_v01,False,True,False,0.9949692396,0.9811899110,-0.0137793287,0.3284627199,0.0478890534
scene_fc_blocked_v03,scene_translate_v02,False,True,False,0.9940860034,0.9834158344,-0.0106701690,-0.2623775045,0.1131737228
scene_fc_blocked_v03,scene_translate_v03,False,True,False,0.9936273440,0.9944658546,0.0008385106,-0.4140307934,0.3128215080
scene_fc_blocked_v03,scene_translate_v04,False,True,False,0.9971378939,0.9945962014,-0.0025416925,0.4279920535,0.2649134076
scene_fc_blocked_v03,scene_translate_v05,False,True,False,0.9965431639,0.9958495867,-0.0006935772,0.4078108266,0.6623022737
scene_fc_blocked_v03,scene_rotate_v01,False,True,False,0.9920350873,0.9946775500,0.0026424627,-0.4830502377,0.1667703395
scene_fc_blocked_v03,scene_rotate_v02,False,True,False,0.9893473686,0.9837086359,-0.0056387327,-0.5130603429,-0.5759271099
scene_fc_blocked_v03,scene_rotate_v03,False,True,False,0.9881617546,0.9801935910,-0.0079681636,-0.4959149125,-0.6447514692
scene_fc_blocked_v03,scene_rotate_v04,False,True,False,0.9932184903,0.9936883120,0.0004698216,-0.5997601415,-0.0867920381
scene_fc_blocked_v03,scene_rotate_v05,False,True,False,0.9929582355,0.9901921350,-0.0027661005,-0.4176232752,-0.2898395424
scene_fc_blocked_v03,scene_lift_and_relocate_v01,False,True,False,0.9856812960,0.9631475436,-0.0225337524,-0.5021906235,-0.7446960185
scene_fc_blocked_v03,scene_lift_and_relocate_v02,False,True,False,0.9936930667,0.9912870461,-0.0024060207,-0.4300899919,0.1068562004
scene_fc_blocked_v03,scene_lift_and_relocate_v03,False,True,False,0.9891592974,0.9867527809,-0.0024065165,-0.5360569148,-0.4822787375
scene_fc_blocked_v03,scene_lift_and_relocate_v04,False,True,False,0.9969822045,0.9906698548,-0.0063123497,0.2968442837,0.2581818792
scene_fc_blocked_v03,scene_lift_and_relocate_v05,False,True,False,0.9946889926,0.9900541496,-0.0046348430,-0.0753397292,-0.2435346859
scene_fc_blocked_v04,scene_fc_blocked_v05,True,True,True,0.9935929640,0.9806615734,-0.0129313906,0.5062378359,-0.5132382174
scene_fc_blocked_v04,scene_translate_v01,False,True,True,0.9935472905,0.9688229738,-0.0247243167,0.5448922827,-0.5741161814
scene_fc_blocked_v04,scene_translate_v02,False,True,True,0.9880617258,0.9714839534,-0.0165777723,-0.1920303802,-0.5125522614
scene_fc_blocked_v04,scene_translate_v03,False,True,True,0.9847176281,0.9878246373,0.0031070092,-0.5819342994,-0.2903469391
scene_fc_blocked_v04,scene_translate_v04,False,True,True,0.9930407503,0.9867812017,-0.0062595486,0.4160561333,-0.5596921557
scene_fc_blocked_v04,scene_translate_v05,False,True,True,0.9946130054,0.9816390462,-0.0129739592,0.5889078676,-0.5088567060
scene_fc_blocked_v04,scene_rotate_v01,False,True,True,0.9832171929,0.9906686668,0.0074514739,-0.5506585597,-0.2479606777
scene_fc_blocked_v04,scene_rotate_v02,False,True,True,0.9775362187,0.9923883654,0.0148521467,-0.7397453648,0.3791146040
scene_fc_blocked_v04,scene_rotate_v03,False,True,True,0.9754838998,0.9910887722,0.0156048724,-0.7733658914,0.3899297413
scene_fc_blocked_v04,scene_rotate_v04,False,True,True,0.9857802232,0.9934844365,0.0077042133,-0.5375792039,0.0733673504
scene_fc_blocked_v04,scene_rotate_v05,False,True,True,0.9834498120,0.9914246793,0.0079748673,-0.6081717157,0.0430009258
scene_fc_blocked_v04,scene_lift_and_relocate_v01,False,True,True,0.9730556178,0.9807660900,0.0077104722,-0.6934487032,0.3356721585
scene_fc_blocked_v04,scene_lift_and_relocate_v02,False,True,True,0.9855680516,0.9841710501,-0.0013970015,-0.5171702537,-0.4320825603
scene_fc_blocked_v04,scene_lift_and_relocate_v03,False,True,True,0.9781672989,0.9892034971,0.0110361982,-0.7053763032,-0.0185385689
scene_fc_blocked_v04,scene_lift_and_relocate_v04,False,True,True,0.9912179393,0.9795357799,-0.0116821594,0.1576083654,-0.5417992628
scene_fc_blocked_v04,scene_lift_and_relocate_v05,False,True,True,0.9848312769,0.9889186481,0.0040873712,-0.4774843848,-0.1622707416
scene_fc_blocked_v05,scene_translate_v01,False,True,True,0.9948662398,0.9856766612,-0.0091895786,0.3699313572,0.4224393588
scene_fc_blocked_v05,scene_translate_v02,False,True,True,0.9941852885,0.9871818229,-0.0070034656,-0.0919877104,0.4507904463
scene_fc_blocked_v05,scene_translate_v03,False,True,True,0.9926006762,0.9932940008,0.0006933246,-0.4281888214,0.4788881668
scene_fc_blocked_v05,scene_translate_v04,False,True,True,0.9965162862,0.9934235561,-0.0030927301,0.3902036488,0.4699711019
scene_fc_blocked_v05,scene_translate_v05,False,True,True,0.9966375465,0.9966395068,0.0000019603,0.4831391879,0.7820241607
scene_fc_blocked_v05,scene_rotate_v01,False,True,True,0.9898816352,0.9895803519,-0.0003012833,-0.6554022315,0.0282820711
scene_fc_blocked_v05,scene_rotate_v02,False,True,True,0.9877312931,0.9735631268,-0.0141681663,-0.5687303842,-0.7739137260
scene_fc_blocked_v05,scene_rotate_v03,False,True,True,0.9862522432,0.9701138529,-0.0161383903,-0.5756606620,-0.7690039877
scene_fc_blocked_v05,scene_rotate_v04,False,True,True,0.9935897335,0.9868724009,-0.0067173326,-0.3223646677,-0.3625198903
scene_fc_blocked_v05,scene_rotate_v05,False,True,True,0.9916824514,0.9824383492,-0.0092441021,-0.4673448574,-0.4999606331
scene_fc_blocked_v05,scene_lift_and_relocate_v01,False,True,True,0.9834428034,0.9533536145,-0.0300891889,-0.5977068520,-0.7014565517
scene_fc_blocked_v05,scene_lift_and_relocate_v02,False,True,True,0.9939514694,0.9915129359,-0.0024385335,-0.2046654222,0.3991172044
scene_fc_blocked_v05,scene_lift_and_relocate_v03,False,True,True,0.9884020295,0.9823335923,-0.0060684371,-0.4851692365,-0.3300338600
scene_fc_blocked_v05,scene_lift_and_relocate_v04,False,True,True,0.9969297806,0.9931139401,-0.0038158405,0.3869940673,0.5834111671
scene_fc_blocked_v05,scene_lift_and_relocate_v05,False,True,True,0.9922220421,0.9869435753,-0.0052784668,-0.3630208785,-0.0599040066
scene_translate_v01,scene_translate_v02,True,True,True,0.9918771973,0.9926105719,0.0007333745,-0.1481836479,0.7580490132
scene_translate_v01,scene_translate_v03,True,True,True,0.9894724652,0.9822588803,-0.0072135849,-0.5344997706,0.1565290222
scene_translate_v01,scene_translate_v04,True,True,True,0.9944866075,0.9895355957,-0.0049510118,0.2828036293,0.5960450214
scene_translate_v01,scene_translate_v05,True,True,True,0.9948583604,0.9815996249,-0.0132587355,0.3917263909,0.2220646408
scene_translate_v01,scene_rotate_v01,False,True,True,0.9881989882,0.9797214808,-0.0084775074,-0.5064859200,-0.1308584859
scene_translate_v01,scene_rotate_v02,False,True,True,0.9840016028,0.9668235637,-0.0171780391,-0.6435978349,-0.4865434278
scene_translate_v01,scene_rotate_v03,False,True,True,0.9824764001,0.9652559630,-0.0172204372,-0.6359419870,-0.4108023544
scene_translate_v01,scene_rotate_v04,False,True,True,0.9904354226,0.9774189321,-0.0130164905,-0.4685963865,-0.3902237408
scene_translate_v01,scene_rotate_v05,False,True,True,0.9890535629,0.9740481137,-0.0150054493,-0.4831686453,-0.3816900809
scene_translate_v01,scene_lift_and_relocate_v01,False,True,True,0.9802073068,0.9613228578,-0.0188844490,-0.5910292470,-0.0633338864
scene_translate_v01,scene_lift_and_relocate_v02,False,True,True,0.9899337666,0.9891759830,-0.0007577836,-0.4930188032,0.5681239835
scene_translate_v01,scene_lift_and_relocate_v03,False,True,True,0.9843955467,0.9817129189,-0.0026826279,-0.6034631157,0.1635716317
scene_translate_v01,scene_lift_and_relocate_v04,False,True,True,0.9938799623,0.9905957009,-0.0032842614,0.1123390827,0.6435876792
