scene_a,scene_b,same_family,same_expected,same_majority,mid_raw,final_raw,final_minus_mid,mid_centered,final_centered
scene_translate_v01,scene_lift_and_relocate_v01,False,True,True,0.9922686801,0.9859878195,-0.0062808606,-0.2322428167,0.0747312070
scene_translate_v01,scene_lift_and_relocate_v02,False,True,True,0.9915338779,0.9877365671,-0.0037973108,-0.2531657840,0.3434754851
scene_translate_v01,scene_lift_and_relocate_v03,False,True,True,0.9912091122,0.9826274485,-0.0085816637,-0.2826810511,0.0864034021
scene_translate_v01,scene_lift_and_relocate_v04,False,True,True,0.9942117244,0.9904839686,-0.0037277557,0.0886930391,0.5189592985
scene_translate_v01,scene_lift_and_relocate_v05,False,True,True,0.9883727280,0.9836066489,-0.0047660790,-0.2413282913,0.2287175164
scene_translate_v02,scene_translate_v03,True,True,True,0.9863100244,0.9825964829,-0.0037135414,-0.3594510533,-0.3889330203
scene_translate_v02,scene_translate_v04,True,True,True,0.9947265165,0.9933190781,-0.0014074385,0.2138071746,0.5813040293
scene_translate_v02,scene_translate_v05,True,True,True,0.9937599229,0.9929937370,-0.0007661859,-0.0520220452,0.6673315011
scene_translate_v02,scene_rotate_v01,False,True,True,0.9936055939,0.9888836561,-0.0047219378,0.0449403291,0.2446909770
scene_translate_v02,scene_rotate_v02,False,True,True,0.9905439580,0.9822674958,-0.0082764623,-0.4400816989,-0.3146723221
scene_translate_v02,scene_rotate_v03,False,True,True,0.9892081569,0.9870681403,-0.0021400166,-0.4066295342,-0.0885969742
scene_translate_v02,scene_rotate_v04,False,True,True,0.9899093103,0.9846023660,-0.0053069443,-0.5121637273,-0.2990270311
scene_translate_v02,scene_rotate_v05,False,True,True,0.9848131572,0.9838238758,-0.0009892813,-0.5611466574,-0.2385251517
scene_translate_v02,scene_lift_and_relocate_v01,False,True,True,0.9933821159,0.9892575187,-0.0041245972,-0.0482179589,0.1821041692
scene_translate_v02,scene_lift_and_relocate_v02,False,True,True,0.9909776158,0.9895034012,-0.0014742147,-0.3156624308,0.3436762639
scene_translate_v02,scene_lift_and_relocate_v03,False,True,True,0.9893280865,0.9828421018,-0.0064859847,-0.4948133154,-0.0351466318
scene_translate_v02,scene_lift_and_relocate_v04,False,True,True,0.9949345602,0.9940790882,-0.0008554720,0.1945924826,0.6603583931
scene_translate_v02,scene_lift_and_relocate_v05,False,True,True,0.9854878784,0.9813349282,-0.0041529502,-0.4877318570,0.0112135904
scene_translate_v03,scene_translate_v04,True,True,True,0.9895372013,0.9919437858,0.0024065844,-0.2504839716,-0.1739365168
scene_translate_v03,scene_translate_v05,True,True,True,0.9911903599,0.9794567437,-0.0117336163,-0.1249565138,-0.5585154744
scene_translate_v03,scene_rotate_v01,False,True,True,0.9908048459,0.9899680000,-0.0008368459,-0.0546254350,-0.4026693086
scene_translate_v03,scene_rotate_v02,False,True,True,0.9928309638,0.9947676147,0.0019366509,0.2288705131,0.2378665061
scene_translate_v03,scene_rotate_v03,False,True,True,0.9951506442,0.9954062214,0.0002555771,0.5229645456,0.0672552443
scene_translate_v03,scene_rotate_v04,False,True,True,0.9934118524,0.9951435935,0.0017317411,0.2966234311,0.0840982501
scene_translate_v03,scene_rotate_v05,False,True,True,0.9935427752,0.9962658755,0.0027231003,0.4801872585,0.4113676300
scene_translate_v03,scene_lift_and_relocate_v01,False,True,True,0.9904410804,0.9944054725,0.0039643922,-0.1108596695,-0.0069374492
scene_translate_v03,scene_lift_and_relocate_v02,False,True,True,0.9912842055,0.9918526692,0.0005684637,0.0698015642,0.0821619892
scene_translate_v03,scene_lift_and_relocate_v03,False,True,True,0.9945310473,0.9934257264,-0.0011053210,0.4609188354,0.3490269007
scene_translate_v03,scene_lift_and_relocate_v04,False,True,True,0.9908531883,0.9871426234,-0.0037105649,-0.1431886538,-0.3573189019
scene_translate_v03,scene_lift_and_relocate_v05,False,True,True,0.9939247168,0.9918528455,-0.0020718713,0.5139999906,0.3740855795
scene_translate_v04,scene_translate_v05,True,True,True,0.9955479483,0.9904570808,-0.0050908676,-0.0338287459,0.4043762769
scene_translate_v04,scene_rotate_v01,False,True,True,0.9964215079,0.9944324504,-0.0019890575,0.2908921129,0.3251711032
scene_translate_v04,scene_rotate_v02,False,True,True,0.9941247328,0.9889828126,-0.0051419202,-0.1791771861,-0.4451597449
scene_translate_v04,scene_rotate_v03,False,True,True,0.9920561254,0.9955281514,0.0034720260,-0.3193143654,0.2712856684
scene_translate_v04,scene_rotate_v04,False,True,True,0.9931677361,0.9934725265,0.0003047904,-0.3401589379,-0.0306796173
scene_translate_v04,scene_rotate_v05,False,True,True,0.9903070760,0.9915988942,0.0012918182,-0.2128544050,-0.1638411360
scene_translate_v04,scene_lift_and_relocate_v01,False,True,True,0.9944583553,0.9933503983,-0.0011079570,-0.1652025266,-0.0516147112
scene_translate_v04,scene_lift_and_relocate_v02,False,True,True,0.9935861886,0.9923704442,-0.0012157444,-0.2151269908,0.1910838131
scene_translate_v04,scene_lift_and_relocate_v03,False,True,True,0.9934695545,0.9881893859,-0.0052801686,-0.1891302101,-0.1561824997
scene_translate_v04,scene_lift_and_relocate_v04,False,True,True,0.9975571164,0.9961011454,-0.0014559710,0.4643381130,0.6557309737
scene_translate_v04,scene_lift_and_relocate_v05,False,True,True,0.9901509690,0.9862856499,-0.0038653191,-0.2264768876,-0.1012767869
scene_translate_v05,scene_rotate_v01,False,True,True,0.9940529516,0.9928452328,-0.0012077188,-0.3476470494,0.5843903539
scene_translate_v05,scene_rotate_v02,False,True,True,0.9964861685,0.9807002752,-0.0157858933,0.1989367102,-0.3440263132
scene_translate_v05,scene_rotate_v03,False,True,True,0.9950741074,0.9877212661,-0.0073528413,0.0978123945,0.0747379699
scene_translate_v05,scene_rotate_v04,False,True,True,0.9958923399,0.9863794724,-0.0095128675,0.0855270944,-0.0259866164
scene_translate_v05,scene_rotate_v05,False,True,True,0.9918276505,0.9816122757,-0.0102153747,-0.0915378918,-0.3328497910
scene_translate_v05,scene_lift_and_relocate_v01,False,True,True,0.9965785865,0.9864035526,-0.0101750339,0.1767858600,-0.0034381988
scene_translate_v05,scene_lift_and_relocate_v02,False,True,True,0.9958755228,0.9831670362,-0.0127084866,0.1215864757,-0.0023435937
scene_translate_v05,scene_lift_and_relocate_v03,False,True,True,0.9945658687,0.9750463931,-0.0195194756,-0.0993211268,-0.4147921527
scene_translate_v05,scene_lift_and_relocate_v04,False,True,True,0.9956365542,0.9944007453,-0.0012358090,-0.1216655048,0.7017109192
scene_translate_v05,scene_lift_and_relocate_v05,False,True,True,0.9912323089,0.9721348092,-0.0190974997,-0.1710892231,-0.3870419433
scene_rotate_v01,scene_rotate_v02,True,True,True,0.9939567684,0.9893716430,-0.0045851254,-0.1588476248,-0.3468139638
scene_rotate_v01,scene_rotate_v03,True,True,True,0.9928803193,0.9962619606,0.0033816413,-0.1498575333,0.4367131869
scene_rotate_v01,scene_rotate_v04,True,True,True,0.9945181739,0.9958042805,0.0012861066,-0.0386214051,0.3833214215
scene_rotate_v01,scene_rotate_v05,True,True,True,0.9921202950,0.9914853181,-0.0006349770,0.0609832040,-0.1349032392
scene_rotate_v01,scene_lift_and_relocate_v01,False,True,True,0.9940830222,0.9918321841,-0.0022508381,-0.1952849279,-0.2383057097
scene_rotate_v01,scene_lift_and_relocate_v02,False,True,True,0.9933903097,0.9859123264,-0.0074779833,-0.2022250231,-0.4357292437
scene_rotate_v01,scene_lift_and_relocate_v03,False,True,True,0.9949341570,0.9823265391,-0.0126076179,0.1126986661,-0.6647244953
scene_rotate_v01,scene_lift_and_relocate_v04,False,True,True,0.9977150575,0.9953288991,-0.0023861585,0.5101953847,0.5876539813
scene_rotate_v01,scene_lift_and_relocate_v05,False,True,True,0.9927142484,0.9792708316,-0.0134434168,0.1402444501,-0.6328942390
scene_rotate_v02,scene_rotate_v03,True,True,True,0.9959022364,0.9932286959,-0.0026735406,0.3485727598,-0.2035281006
scene_rotate_v02,scene_rotate_v04,True,True,True,0.9979979584,0.9950085514,-0.0029894070,0.6330005968,0.1716730401
scene_rotate_v02,scene_rotate_v05,True,True,True,0.9956351802,0.9947705483,-0.0008646319,0.5436262101,0.2627226982
scene_rotate_v02,scene_lift_and_relocate_v01,False,True,True,0.9963015711,0.9968038006,0.0005022296,0.2754598564,0.5053903578
scene_rotate_v02,scene_lift_and_relocate_v02,False,True,True,0.9971108857,0.9918633435,-0.0052475422,0.4956592392,0.1593185757
scene_rotate_v02,scene_lift_and_relocate_v03,False,True,True,0.9970950429,0.9943687713,-0.0027262716,0.5282331620,0.4855338631
scene_rotate_v02,scene_lift_and_relocate_v04,False,True,True,0.9946392032,0.9855408321,-0.0090983711,-0.1666177674,-0.4065002581
scene_rotate_v02,scene_lift_and_relocate_v05,False,True,True,0.9948283434,0.9922310611,-0.0025972823,0.4528899820,0.4372270765
scene_rotate_v03,scene_rotate_v04,True,True,True,0.9957271572,0.9972545642,0.0015274070,0.3286041133,0.3781241062
scene_rotate_v03,scene_rotate_v05,True,True,True,0.9940777578,0.9947221186,0.0006443608,0.3810403717,0.0022528613
scene_rotate_v03,scene_lift_and_relocate_v01,False,True,True,0.9945393339,0.9947818903,0.0002425564,0.0921359830,-0.1795393372
scene_rotate_v03,scene_lift_and_relocate_v02,False,True,True,0.9954560365,0.9912127968,-0.0042432398,0.3073630223,-0.1779843099
scene_rotate_v03,scene_lift_and_relocate_v03,False,True,True,0.9947959897,0.9900468611,-0.0047491286,0.2367906375,-0.2231646307
scene_rotate_v03,scene_lift_and_relocate_v04,False,True,True,0.9932119462,0.9932540762,0.0000421300,-0.2122613091,0.2696952109
scene_rotate_v03,scene_lift_and_relocate_v05,False,True,True,0.9945419054,0.9877197400,-0.0068221654,0.4324216172,-0.1936973891
scene_rotate_v04,scene_rotate_v05,True,True,True,0.9961537442,0.9957493831,-0.0004043611,0.5995817084,0.2496365225
scene_rotate_v04,scene_lift_and_relocate_v01,False,True,True,0.9960175280,0.9945170260,-0.0015005020,0.2259963955,-0.1431938733
scene_rotate_v04,scene_lift_and_relocate_v02,False,True,True,0.9963729628,0.9892133527,-0.0071596101,0.3678791775,-0.3801688485
scene_rotate_v04,scene_lift_and_relocate_v03,False,True,True,0.9978265688,0.9887303908,-0.0090961779,0.6400161926,-0.3146582989
scene_rotate_v04,scene_lift_and_relocate_v04,False,True,True,0.9944433695,0.9912229641,-0.0032204054,-0.1861280387,0.0371093626
scene_rotate_v04,scene_lift_and_relocate_v05,False,True,True,0.9955459358,0.9855715466,-0.0099743892,0.5304392499,-0.3604680506
scene_rotate_v05,scene_lift_and_relocate_v01,False,True,True,0.9923407090,0.9944276162,0.0020869073,0.0951007278,0.0436525585
scene_rotate_v05,scene_lift_and_relocate_v02,False,True,True,0.9939871871,0.9908790526,-0.0031081346,0.3548556482,-0.0060571804
scene_rotate_v05,scene_lift_and_relocate_v03,False,True,True,0.9966638657,0.9916839377,-0.0049799280,0.6796127265,0.1692407316
scene_rotate_v05,scene_lift_and_relocate_v04,False,True,True,0.9921882056,0.9887298725,-0.0034583331,-0.0174808954,-0.1371530253
scene_rotate_v05,scene_lift_and_relocate_v05,False,True,True,0.9969121368,0.9890203798,-0.0078917570,0.7513838072,0.1168396420
scene_lift_and_relocate_v01,scene_lift_and_relocate_v02,True,True,True,0.9976468482,0.9953155005,-0.0023313477,0.5646349447,0.4744338243
scene_lift_and_relocate_v01,scene_lift_and_relocate_v03,True,True,True,0.9958153047,0.9952193048,-0.0005959999,0.2696447178,0.5357191617
scene_lift_and_relocate_v01,scene_lift_and_relocate_v04,True,True,True,0.9950186342,0.9904237827,-0.0045948515,-0.1426358126,-0.0566017015
scene_lift_and_relocate_v01,scene_lift_and_relocate_v05,True,True,True,0.9922782877,0.9933295649,0.0010512772,0.0970538550,0.5098992226
scene_lift_and_relocate_v02,scene_lift_and_relocate_v03,True,True,True,0.9966830904,0.9960227314,-0.0006603590,0.4782599480,0.6844369291
scene_lift_and_relocate_v02,scene_lift_and_relocate_v04,True,True,True,0.9937948192,0.9876742268,-0.0061205924,-0.2699674807,-0.0040246606
scene_lift_and_relocate_v02,scene_lift_and_relocate_v05,True,True,True,0.9946433288,0.9954292670,0.0007859383,0.4379322376,0.7103777641
scene_lift_and_relocate_v03,scene_lift_and_relocate_v04,True,True,True,0.9945504762,0.9821084830,-0.0124419933,-0.0706110113,-0.3567350830
scene_lift_and_relocate_v03,scene_lift_and_relocate_v05,True,True,True,0.9967297926,0.9968320404,0.0001022479,0.6931599985,0.8142174947
scene_lift_and_relocate_v04,scene_lift_and_relocate_v05,True,True,True,0.9915546982,0.9806643047,-0.0108903935,-0.1001508922,-0.2529733692
